Cheval_clean;Poids_groupe;Cheval;Valeur_poids;Courses;Victoires;Podiums;Moyenne_classement;Taux_victoire;Taux_podium
LAINEFABLE;520;LA INEFABLE;520;1;0;0;6.0;0.0;0.0
LAINGENIOSATEXANA;560;LA INGENIOSA TEXANA;560;1;0;1;2.0;0.0;100.0
LAISLAPERDIDA;550;LA ISLA PERDIDA;550;1;0;0;10.0;0.0;0.0
LAITH;554;LAITH;554;1;0;0;17.0;0.0;0.0
LAITH;560;LAITH;560;2;0;1;3.0;0.0;50.0
LAJAVANAISE;540;LA JAVANAISE;540;1;0;0;7.0;0.0;0.0
LAJAVANAISE;564;LA JAVANAISE;564;1;0;0;4.0;0.0;0.0
LAJAVANAISE;574;LA JAVANAISE;574;1;0;0;11.0;0.0;0.0
LAJAVANAISE;600;LA JAVANAISE;600;1;0;0;15.0;0.0;0.0
LAJOSITA;550;LA JOSITA;550;1;0;0;0.0;0.0;0.0
LAJUSTICIERE;560;LA JUSTICIERE;560;2;0;0;8.5;0.0;0.0
LAJUSTICIERE;570;LA JUSTICIERE;570;3;0;1;4.0;0.0;33.3
LAJUSTICIERE;580;LA JUSTICIERE;580;1;0;0;4.0;0.0;0.0
LAKANOSA;560;LA KANOSA;560;1;1;1;1.0;100.0;100.0
LAKARAGOOL;540;LA KARAGOOL;540;1;0;0;11.0;0.0;0.0
LAKARAGOOL;544;LA KARAGOOL;544;1;0;0;9.0;0.0;0.0
LAKARAGOOL;554;LA KARAGOOL;554;1;0;0;13.0;0.0;0.0
LAKARAGOOL;564;LA KARAGOOL;564;1;0;0;12.0;0.0;0.0
LAKARIBE;580;LA KARIBE;580;2;1;2;2.0;50.0;100.0
LAKEARIEL;550;LAKE ARIEL;550;1;0;0;4.0;0.0;0.0
LAKECOMO;590;LAKE COMO;590;1;0;0;6.0;0.0;0.0
LAKEDREAM;544;LAKE DREAM;544;1;0;1;3.0;0.0;100.0
LAKEFOREST;594;LAKE FOREST;594;1;0;0;5.0;0.0;0.0
LAKELOUISE;550;LAKE LOUISE;550;1;0;0;0.0;0.0;0.0
LAKENAIVASHA;544;LAKE NAIVASHA;544;1;0;1;2.0;0.0;100.0
LAKENAIVASHA;574;LAKE NAIVASHA;574;1;0;0;0.0;0.0;0.0
LAKENAIVASHA;580;LAKE NAIVASHA;580;1;0;0;10.0;0.0;0.0
LAKENAIVASHA;594;LAKE NAIVASHA;594;1;0;1;2.0;0.0;100.0
LAKENAIVASHA;600;LAKE NAIVASHA;600;1;0;0;14.0;0.0;0.0
LAKESDANCER;560;LAKES DANCER;560;1;0;0;13.0;0.0;0.0
LAKESDANCER;570;LAKES DANCER;570;1;0;0;0.0;0.0;0.0
LAKESDANCER;580;LAKES DANCER;580;1;0;0;8.0;0.0;0.0
LAKESHOREHERO;524;LAKESHORE HERO;524;1;0;0;10.0;0.0;0.0
LAKESHOREHERO;530;LAKESHORE HERO;530;1;0;1;3.0;0.0;100.0
LAKESHOREHERO;540;LAKESHORE HERO;540;1;0;0;5.0;0.0;0.0
LAKESHOREHERO;550;LAKESHORE HERO;550;1;0;0;10.0;0.0;0.0
LAKESHOREHERO;564;LAKESHORE HERO;564;1;0;0;6.0;0.0;0.0
LAKESHOREHERO;600;LAKESHORE HERO;600;1;0;1;2.0;0.0;100.0
LAKESHOREHERO;610;LAKESHORE HERO;610;1;0;0;7.0;0.0;0.0
LAKEVIEWLIGHTNING;570;LAKEVIEW LIGHTNING;570;1;1;1;1.0;100.0;100.0
LAKIMBERLY;560;LA KIMBERLY;560;1;0;0;7.0;0.0;0.0
LAKIMBERLY;580;LA KIMBERLY;580;2;0;0;3.0;0.0;0.0
LAKINCSEM;510;LA KINCSEM;510;1;1;1;1.0;100.0;100.0
LAKINCSEM;530;LA KINCSEM;530;1;0;0;7.0;0.0;0.0
LAKINY;570;LA KINY;570;2;1;2;1.5;50.0;100.0
LAKME;560;LAKME;560;1;0;0;11.0;0.0;0.0
LAKOSMOS;550;LA KOSMOS;550;1;0;0;7.0;0.0;0.0
LAKOTABEAU;530;LAKOTA BEAU;530;1;0;0;7.0;0.0;0.0
LAKOTABEAU;560;LAKOTA BEAU;560;2;0;1;5.5;0.0;50.0
LAKOTABEAU;574;LAKOTA BEAU;574;1;0;0;12.0;0.0;0.0
LALAVANDE;580;LA LA VANDE;580;1;0;0;14.0;0.0;0.0
LALETE;570;LA LETE;570;1;0;0;5.0;0.0;0.0
LALETE;580;LA LETE;580;1;0;0;9.0;0.0;0.0
LALETE;590;LA LETE;590;1;0;1;3.0;0.0;100.0
LALEYENDA;594;LA LEYENDA;594;1;0;0;14.0;0.0;0.0
LALEYENDA;600;LA LEYENDA;600;1;0;0;4.0;0.0;0.0
LALEYENDA;610;LA LEYENDA;610;1;0;0;0.0;0.0;0.0
LALIBERTINA;570;LA LIBERTINA;570;6;0;3;5.5;0.0;50.0
LALOU;534;LALOU;534;1;0;0;4.0;0.0;0.0
LALOU;544;LALOU;544;2;0;1;5.0;0.0;50.0
LALOU;584;LALOU;584;1;0;0;5.0;0.0;0.0
LALUC;550;LA LUC;550;1;0;0;9.0;0.0;0.0
LALUC;580;LA LUC;580;1;0;1;3.0;0.0;100.0
LALUNADETODOS;560;LA LUNA DE TODOS;560;1;0;1;3.0;0.0;100.0
LALUNADETODOS;570;LA LUNA DE TODOS;570;4;1;2;4.0;25.0;50.0
LAMANDALA;564;LA MANDALA;564;1;0;1;3.0;0.0;100.0
LAMANDALA;570;LA MANDALA;570;1;1;1;1.0;100.0;100.0
LAMANDALA;600;LA MANDALA;600;1;0;1;3.0;0.0;100.0
LAMANDALA;620;LA MANDALA;620;1;1;1;1.0;100.0;100.0
LAMANEDELVEYS;550;LAMAN EDELVEYS;550;1;0;0;14.0;0.0;0.0
LAMANEDELVEYS;620;LAMAN EDELVEYS;620;1;0;0;8.0;0.0;0.0
LAMANSAAVENUE;530;LA MANSA AVENUE;530;1;0;0;9.0;0.0;0.0
LAMANSAAVENUE;550;LA MANSA AVENUE;550;3;1;2;3.3333333333333335;33.3;66.7
LAMARA;524;LAMARA;524;1;0;0;4.0;0.0;0.0
LAMARA;564;LAMARA;564;1;0;0;12.0;0.0;0.0
LAMARCANYON;584;LAMAR CANYON;584;1;0;0;6.0;0.0;0.0
LAMARITZA;544;LA MARITZA;544;2;0;1;3.0;0.0;50.0
LAMARITZA;560;LA MARITZA;560;1;1;1;1.0;100.0;100.0
LAMARITZA;564;LA MARITZA;564;2;0;1;6.0;0.0;50.0
LAMARITZA;580;LA MARITZA;580;1;0;0;7.0;0.0;0.0
LAMARITZA;584;LA MARITZA;584;1;0;0;9.0;0.0;0.0
LAMARITZA;594;LA MARITZA;594;2;0;0;7.5;0.0;0.0
LAMARRE;560;LA MARRE;560;1;0;0;5.0;0.0;0.0
LAMARRE;580;LA MARRE;580;1;0;1;3.0;0.0;100.0
LAMARRE;600;LA MARRE;600;1;0;0;5.0;0.0;0.0
LAMASBONITA;550;LA MAS BONITA;550;2;0;0;2.5;0.0;0.0
LAMATEA;540;LA MATEA;540;1;0;1;3.0;0.0;100.0
LAMATEA;580;LA MATEA;580;2;0;2;2.5;0.0;100.0
LAMAZZIGOGO;540;LA MAZZI GOGO;540;1;0;0;8.0;0.0;0.0
LAMAZZIGOGO;544;LA MAZZI GOGO;544;1;0;0;14.0;0.0;0.0
LAMAZZIGOGO;554;LA MAZZI GOGO;554;1;0;1;3.0;0.0;100.0
LAMAZZIGOGO;560;LA MAZZI GOGO;560;1;0;1;2.0;0.0;100.0
LAMAZZIGOGO;564;LA MAZZI GOGO;564;1;0;1;2.0;0.0;100.0
LAMAZZIGOGO;590;LA MAZZI GOGO;590;1;0;0;7.0;0.0;0.0
LAMBORGHINIBF;570;LAMBORGHINI BF;570;1;0;0;7.0;0.0;0.0
LAMBORGHINIBF;580;LAMBORGHINI BF;580;1;0;0;0.0;0.0;0.0
LAMBOURN;580;LAMBOURN;580;2;0;1;4.0;0.0;50.0
LAMBOURN;584;LAMBOURN;584;1;0;0;11.0;0.0;0.0
LAMDARA;544;LAMDARA;544;1;0;1;3.0;0.0;100.0
LAMEGO;560;LAMEGO;560;1;0;0;4.0;0.0;0.0
LAMEGO;564;LAMEGO;564;1;0;0;5.0;0.0;0.0
LAMEGO;574;LAMEGO;574;1;0;1;2.0;0.0;100.0
LAMEGO;580;LAMEGO;580;1;0;0;7.0;0.0;0.0
LAMEGO;590;LAMEGO;590;1;0;1;3.0;0.0;100.0
LAMELOISE;564;LAMELOISE;564;2;1;1;3.0;50.0;50.0
LAMELYTANS;550;LA MELYTANS;550;1;1;1;1.0;100.0;100.0
LAMENINHA;600;LA MENINHA;600;2;0;0;4.5;0.0;0.0
LAMENTOKEY;540;LAMENTO KEY;540;1;0;0;7.0;0.0;0.0
LAMIGAD'OCCITANIAAA;570;LAMIGA D'OCCITANIA AA;570;1;0;0;6.0;0.0;0.0
LAMIGAD'OCCITANIAAA;574;LAMIGA D'OCCITANIA AA;574;2;0;0;6.5;0.0;0.0
LAMINA;560;LA MINA;560;1;0;0;17.0;0.0;0.0
LAMINARIA;610;LAMINARIA;610;1;0;0;9.0;0.0;0.0
LAMINCHE;544;LA MINCHE;544;1;0;0;7.0;0.0;0.0
LAMINIONS;550;LA MINIONS;550;2;0;0;9.5;0.0;0.0
LAMINIONS;570;LA MINIONS;570;1;0;0;12.0;0.0;0.0
LAMIRALDARHAAN;544;LAMIRAL DARHAAN;544;1;0;0;6.0;0.0;0.0
LAMIRALDARHAAN;570;LAMIRAL DARHAAN;570;1;0;0;6.0;0.0;0.0
LAMIRALDARHAAN;580;LAMIRAL DARHAAN;580;7;1;5;3.142857142857143;14.3;71.4
LAMIRALDARHAAN;590;LAMIRAL DARHAAN;590;4;0;2;4.75;0.0;50.0
LAMIYA;544;LAMIYA;544;1;0;1;3.0;0.0;100.0
LAMIYA;580;LAMIYA;580;2;0;0;9.5;0.0;0.0
LAMOMITA;560;LA MOMITA;560;1;0;1;3.0;0.0;100.0
LAMOMY;510;LA MOMY;510;1;0;0;12.0;0.0;0.0
LAMOMY;550;LA MOMY;550;1;0;0;15.0;0.0;0.0
LAMOMY;554;LA MOMY;554;2;1;1;6.5;50.0;50.0
LAMOMY;560;LA MOMY;560;1;0;0;8.0;0.0;0.0
LAMOMY;564;LA MOMY;564;1;0;0;13.0;0.0;0.0
LAMOMY;580;LA MOMY;580;2;0;0;10.5;0.0;0.0
LAMORITA;520;LA MORITA;520;1;0;1;3.0;0.0;100.0
LAMORITA;560;LA MORITA;560;1;0;0;12.0;0.0;0.0
LAMOTTA;570;LAMOTTA;570;3;0;2;3.0;0.0;66.7
LAMPETIA;560;LAMPETIA;560;1;1;1;1.0;100.0;100.0
LAMRA;620;LAMRA;620;1;0;0;7.0;0.0;0.0
LAMSA;550;LAMSA;550;1;0;0;15.0;0.0;0.0
LAMSA;560;LAMSA;560;1;0;0;12.0;0.0;0.0
LAMSA;564;LAMSA;564;1;0;0;4.0;0.0;0.0
LAMUJERDEBLANCO;550;LA MUJER DE BLANCO;550;1;0;0;0.0;0.0;0.0
LAMYKONOS;570;LA MYKONOS;570;1;1;1;1.0;100.0;100.0
LAMYKONOS;580;LA MYKONOS;580;1;0;0;6.0;0.0;0.0
LAMYKONOS;600;LA MYKONOS;600;1;0;1;3.0;0.0;100.0
LANAKEN;560;LANAKEN;560;3;0;1;4.666666666666667;0.0;33.3
LANAKEN;590;LANAKEN;590;2;0;0;9.5;0.0;0.0
LANANADECHABA;634;LANANA DE CHABA;634;1;0;0;5.0;0.0;0.0
LANANADECHABA;650;LANANA DE CHABA;650;1;0;0;4.0;0.0;0.0
LANARANJERA;530;LA NARANJERA;530;1;0;0;0.0;0.0;0.0
LANAZAIN;564;LANA ZAIN;564;2;0;0;6.5;0.0;0.0
LANCARA;600;LANCARA;600;1;0;0;12.0;0.0;0.0
LANCELOT;580;LANCELOT;580;1;0;1;3.0;0.0;100.0
LANCEURD'ALERTE;524;LANCEUR D'ALERTE;524;1;0;0;6.0;0.0;0.0
LANCEURD'ALERTE;590;LANCEUR D'ALERTE;590;2;0;0;11.5;0.0;0.0
LANCEURD'ALERTE;594;LANCEUR D'ALERTE;594;3;0;0;9.333333333333334;0.0;0.0
LANCEURD'ALERTE;600;LANCEUR D'ALERTE;600;2;0;0;9.0;0.0;0.0
LANCEURD'ALERTE;610;LANCEUR D'ALERTE;610;1;0;1;2.0;0.0;100.0
LANCIANOBELLO;520;LANCIANO BELLO;520;1;1;1;1.0;100.0;100.0
LANCIANOBELLO;530;LANCIANO BELLO;530;1;0;0;8.0;0.0;0.0
LANCIANOBELLO;554;LANCIANO BELLO;554;1;0;0;5.0;0.0;0.0
LANCIANOBELLO;594;LANCIANO BELLO;594;2;1;1;4.5;50.0;50.0
LANDARYNA;550;LANDARYNA;550;1;0;0;10.0;0.0;0.0
LANDARYNA;560;LANDARYNA;560;2;0;0;6.5;0.0;0.0
LANDARYNA;564;LANDARYNA;564;1;0;0;16.0;0.0;0.0
LANDARYNA;570;LANDARYNA;570;1;0;0;4.0;0.0;0.0
LANDARYNA;574;LANDARYNA;574;2;0;0;11.0;0.0;0.0
LANDARYNA;580;LANDARYNA;580;2;0;2;3.0;0.0;100.0
LANDARYNA;584;LANDARYNA;584;1;0;1;3.0;0.0;100.0
LANDARYNA;590;LANDARYNA;590;1;0;1;2.0;0.0;100.0
LANDARYNA;594;LANDARYNA;594;1;0;0;12.0;0.0;0.0
LANDBES;570;LAND BES;570;1;0;0;0.0;0.0;0.0
LANDED;580;LANDED;580;2;0;0;7.0;0.0;0.0
LANDED;600;LANDED;600;1;0;0;6.0;0.0;0.0
LANDINA;560;LANDINA;560;1;0;0;12.0;0.0;0.0
LANDLORDTOTHESTARS;604;LANDLORDTOTHESTARS;604;2;0;0;2.5;0.0;0.0
LANDMAN;560;LANDMAN;560;1;0;0;7.0;0.0;0.0
LANDMAN;580;LANDMAN;580;4;0;0;6.0;0.0;0.0
LANDMANFRIDAY;570;LANDMAN FRIDAY;570;1;1;1;1.0;100.0;100.0
LANDOFLIBERTY;554;LAND OF LIBERTY;554;1;0;0;10.0;0.0;0.0
LANDOFLIBERTY;560;LAND OF LIBERTY;560;2;0;1;5.5;0.0;50.0
LANDOFPLENTY;570;LAND OF PLENTY;570;1;0;0;0.0;0.0;0.0
LANDOFPROMISE;570;LAND OF PROMISE;570;2;1;1;3.5;50.0;50.0
LANDOFPROMISE;600;LAND OF PROMISE;600;1;0;1;2.0;0.0;100.0
LANDOLFO;580;LANDOLFO;580;1;1;1;1.0;100.0;100.0
LANDREVIE;570;LANDREVIE;570;1;0;0;7.0;0.0;0.0
LANDSCAPE;540;LANDSCAPE;540;1;0;0;9.0;0.0;0.0
LANDSCAPE;554;LANDSCAPE;554;1;0;0;7.0;0.0;0.0
LANDSCAPE;560;LANDSCAPE;560;1;0;0;9.0;0.0;0.0
LANDSCAPE;580;LANDSCAPE;580;1;0;0;10.0;0.0;0.0
LANEQASH;570;LANEQASH;570;1;0;0;4.0;0.0;0.0
LANEQASH;584;LANEQASH;584;1;0;0;6.0;0.0;0.0
LANEQASH;600;LANEQASH;600;1;0;1;2.0;0.0;100.0
LANGSTONE;564;LANGSTONE;564;1;0;0;0.0;0.0;0.0
LANGVAD;534;LANGVAD;534;1;0;0;6.0;0.0;0.0
LANGVAD;544;LANGVAD;544;1;0;0;5.0;0.0;0.0
LANNA;510;LANNA;510;2;0;0;6.0;0.0;0.0
LANNA;540;LANNA;540;1;0;0;7.0;0.0;0.0
LANNA;550;LANNA;550;3;0;0;4.333333333333333;0.0;0.0
LANNISTER;530;LANNISTER;530;1;0;1;2.0;0.0;100.0
LANNISTER;540;LANNISTER;540;1;0;1;3.0;0.0;100.0
LANNISTER;570;LANNISTER;570;1;0;0;9.0;0.0;0.0
LANOCCIOLA;544;LA NOCCIOLA;544;1;0;1;3.0;0.0;100.0
LANTANA;580;LANTANA;580;1;0;0;8.0;0.0;0.0
LANTANA;620;LANTANA;620;1;0;0;0.0;0.0;0.0
LANTEPENULTIMA;580;LANTEPENULTIMA;580;1;0;0;10.0;0.0;0.0
LANUM;554;LANUM;554;1;0;0;6.0;0.0;0.0
LANZAROTE;530;LANZAROTE;530;2;1;2;2.0;50.0;100.0
LANZELOTGOLD;554;LANZELOT GOLD;554;1;0;1;3.0;0.0;100.0
LANZELOTGOLD;560;LANZELOT GOLD;560;1;0;0;5.0;0.0;0.0
LANZELOTGOLD;570;LANZELOT GOLD;570;1;0;0;5.0;0.0;0.0
LANZELOTGOLD;574;LANZELOT GOLD;574;1;0;0;8.0;0.0;0.0
LANZELOTGOLD;590;LANZELOT GOLD;590;2;0;0;6.0;0.0;0.0
LANZELOTGOLD;594;LANZELOT GOLD;594;1;1;1;1.0;100.0;100.0
LAODA;570;LA ODA;570;1;0;0;6.0;0.0;0.0
LAOLIGARCA;570;LA OLIGARCA;570;2;2;2;1.0;100.0;100.0
LAOMA;520;LA OMA;520;1;0;0;10.0;0.0;0.0
LAOREIRO;560;LA OREIRO;560;1;0;0;8.0;0.0;0.0
LAPADULA;550;LAPADULA;550;1;1;1;1.0;100.0;100.0
LAPADULA;560;LAPADULA;560;1;0;0;10.0;0.0;0.0
LAPALESS;550;LA PALESS;550;2;0;0;10.0;0.0;0.0
LAPANAMERICANA;560;LA PANAMERICANA;560;1;0;0;7.0;0.0;0.0
LAPANAMERICANA;570;LA PANAMERICANA;570;1;0;0;4.0;0.0;0.0
LAPANDE;570;LA PANDE;570;1;0;0;0.0;0.0;0.0
LAPASSEE;640;LA PASSEE;640;1;0;0;7.0;0.0;0.0
LAPATRIADA;550;LA PATRIADA;550;1;0;0;6.0;0.0;0.0
LAPATRONITA;570;LA PATRONITA;570;1;0;0;6.0;0.0;0.0
LAPECORA;510;LA PECORA;510;3;0;2;3.0;0.0;66.7
LAPECORA;540;LA PECORA;540;1;0;0;6.0;0.0;0.0
LAPECORA;550;LA PECORA;550;3;0;0;5.333333333333333;0.0;0.0
LAPELA;540;LA PELA;540;1;0;1;2.0;0.0;100.0
LAPELA;560;LA PELA;560;1;0;1;3.0;0.0;100.0
LAPELA;570;LA PELA;570;6;0;1;8.5;0.0;16.7
LAPELEMOISE;544;LA PELEMOISE;544;1;1;1;1.0;100.0;100.0
LAPELEMOISE;554;LA PELEMOISE;554;1;0;0;6.0;0.0;0.0
LAPELEMOISE;594;LA PELEMOISE;594;1;0;0;12.0;0.0;0.0
LAPENTY;570;LAPENTY;570;3;0;0;5.0;0.0;0.0
LAPETITEPIERRE;544;LA PETITE PIERRE;544;1;0;1;3.0;0.0;100.0
LAPETITEPIERRE;580;LA PETITE PIERRE;580;2;0;1;3.0;0.0;50.0
LAPIUBELLA;554;LA PIU BELLA;554;1;0;1;3.0;0.0;100.0
LAPLAZAESPANA;570;LA PLAZA ESPANA;570;1;0;0;5.0;0.0;0.0
LAPLAZAMAYOR;560;LA PLAZA MAYOR;560;1;0;1;3.0;0.0;100.0
LAPLUSBELLE;550;LA PLUSBELLE;550;1;0;0;4.0;0.0;0.0
LAPLUSBELLE;570;LA PLUSBELLE;570;3;0;1;3.3333333333333335;0.0;33.3
LAPOCAFONDA;550;LA POCA FONDA;550;1;1;1;1.0;100.0;100.0
LAPORTUGAISE;554;LA PORTUGAISE;554;1;0;0;0.0;0.0;0.0
LAPORTUGAISE;564;LA PORTUGAISE;564;3;0;1;7.666666666666667;0.0;33.3
LAPORTUGAISE;570;LA PORTUGAISE;570;2;0;1;7.5;0.0;50.0
LAPORTUGAISE;580;LA PORTUGAISE;580;1;0;0;6.0;0.0;0.0
LAPORTUGAISE;584;LA PORTUGAISE;584;1;1;1;1.0;100.0;100.0
LAPORTUGAISE;594;LA PORTUGAISE;594;1;0;0;12.0;0.0;0.0
LAPOTHEOSE;560;LAPOTHEOSE;560;1;1;1;1.0;100.0;100.0
LAPOTHEOSE;570;LAPOTHEOSE;570;2;2;2;1.0;100.0;100.0
LAPRIMA;564;LA PRIMA;564;1;0;0;4.0;0.0;0.0
LAPRIMA;580;LA PRIMA;580;1;0;0;7.0;0.0;0.0
LAPRIMA;590;LA PRIMA;590;2;0;0;2.5;0.0;0.0
LAPRIMA;600;LA PRIMA;600;1;0;0;8.0;0.0;0.0
LAPRIMERADAMA;520;LA PRIMERA DAMA;520;1;0;0;5.0;0.0;0.0
LAPRIMERADAMA;560;LA PRIMERA DAMA;560;1;0;0;7.0;0.0;0.0
LAPRIMERADAMA;570;LA PRIMERA DAMA;570;1;0;0;0.0;0.0;0.0
LAPROPIAHERMANA;530;LA PROPIA HERMANA;530;1;0;0;12.0;0.0;0.0
LAPROPIAHERMANA;570;LA PROPIA HERMANA;570;4;0;0;7.5;0.0;0.0
LAPRUDENCIAL;570;LA PRUDENCIAL;570;1;0;1;3.0;0.0;100.0
LAPUKETA;540;LA PUKETA;540;4;0;1;4.5;0.0;25.0
LAPULI;510;LAPULI;510;1;0;1;2.0;0.0;100.0
LAPULI;570;LAPULI;570;3;1;1;3.3333333333333335;33.3;33.3
LAQUE;550;LAQUE;550;1;0;0;4.0;0.0;0.0
LAQUINTA;544;LA QUINTA;544;1;0;0;10.0;0.0;0.0
LAQUINTA;554;LA QUINTA;554;1;0;0;0.0;0.0;0.0
LARASCASSE;534;LA RASCASSE;534;1;0;0;0.0;0.0;0.0
LARAVIE;564;LARAVIE;564;1;0;0;4.0;0.0;0.0
LARECAUDADORA;550;LA RECAUDADORA;550;2;0;0;5.0;0.0;0.0
LARECAUDADORA;560;LA RECAUDADORA;560;5;0;2;5.2;0.0;40.0
LARECAUDADORA;570;LA RECAUDADORA;570;1;0;1;3.0;0.0;100.0
LARESOLUCION;570;LA RESOLUCION;570;1;1;1;1.0;100.0;100.0
LARINCONERA;550;LA RINCONERA;550;2;0;0;8.0;0.0;0.0
LARK;544;LARK;544;1;0;0;8.0;0.0;0.0
LARK;594;LARK;594;1;0;1;2.0;0.0;100.0
LARLIB;560;LARLIB;560;3;0;0;7.333333333333333;0.0;0.0
LARLIB;584;LARLIB;584;1;0;0;9.0;0.0;0.0
LARLIB;620;LARLIB;620;1;0;0;7.0;0.0;0.0
LARMENAY;664;LARMENAY;664;1;0;0;5.0;0.0;0.0
LARNO;574;LARNO;574;1;0;0;10.0;0.0;0.0
LARNO;600;LARNO;600;1;0;0;13.0;0.0;0.0
LAROCKETTE;530;LA ROCKETTE;530;1;0;0;10.0;0.0;0.0
LARODADA;544;LA RODADA;544;1;0;0;7.0;0.0;0.0
LARODESIA;550;LA RODESIA;550;1;0;1;3.0;0.0;100.0
LARODESIA;570;LA RODESIA;570;1;0;1;2.0;0.0;100.0
LAROMPE;570;LAROMPE;570;3;1;2;3.6666666666666665;33.3;66.7
LAROSA;554;LA ROSA;554;1;0;1;2.0;0.0;100.0
LAROSENOIRE;564;LA ROSE NOIRE;564;3;0;1;2.3333333333333335;0.0;33.3
LAROSENOIRE;590;LA ROSE NOIRE;590;1;0;0;9.0;0.0;0.0
LARRYBIRD;570;LARRY BIRD;570;3;0;1;0.6666666666666666;0.0;33.3
LARRYKANE;500;LARRYKANE;500;1;0;0;6.0;0.0;0.0
LARRYKANE;520;LARRYKANE;520;1;0;0;8.0;0.0;0.0
LARRYKANE;550;LARRYKANE;550;1;0;0;9.0;0.0;0.0
LARRYKANE;580;LARRYKANE;580;1;0;0;9.0;0.0;0.0
LARRYKANE;600;LARRYKANE;600;1;0;0;8.0;0.0;0.0
LARRYWINK;580;LARRY WINK;580;4;0;0;7.25;0.0;0.0
LARSON;560;LARSON;560;1;0;0;4.0;0.0;0.0
LARSSEN;570;LARSSEN;570;1;0;0;13.0;0.0;0.0
LARSSOLDIER;610;LARS SOLDIER;610;1;0;0;4.0;0.0;0.0
LASALUTE;580;LA SALUTE;580;3;0;0;9.0;0.0;0.0
LASAMARA;560;LA SAMARA;560;2;0;1;4.5;0.0;50.0
LASANSONNIERE;544;LA SANSONNIERE;544;1;0;0;6.0;0.0;0.0
LASANSONNIERE;564;LA SANSONNIERE;564;1;0;0;9.0;0.0;0.0
LASANTACANDIDA;550;LA SANTA CANDIDA;550;1;1;1;1.0;100.0;100.0
LASAUZEE;544;LA SAUZEE;544;1;1;1;1.0;100.0;100.0
LASAUZEE;574;LA SAUZEE;574;2;0;1;4.0;0.0;50.0
LASAUZEE;610;LA SAUZEE;610;1;0;0;8.0;0.0;0.0
LASAUZEE;680;LA SAUZEE;680;2;1;1;5.0;50.0;50.0
LASCASTANAS;560;LAS CASTANAS;560;3;0;0;7.666666666666667;0.0;0.0
LASCHIFFER;510;LA SCHIFFER;510;3;0;1;6.333333333333333;0.0;33.3
LASCHIFFER;550;LA SCHIFFER;550;1;0;0;9.0;0.0;0.0
LASEINE;544;LA SEINE;544;1;1;1;1.0;100.0;100.0
LASEINE;594;LA SEINE;594;1;0;0;12.0;0.0;0.0
LASEINE;604;LA SEINE;604;1;0;0;0.0;0.0;0.0
LASENADORA;550;LA SENADORA;550;1;0;0;8.0;0.0;0.0
LASENADORA;560;LA SENADORA;560;1;0;1;2.0;0.0;100.0
LASENORA;530;LA SENORA;530;1;0;0;0.0;0.0;0.0
LASENTADA;560;LA SENTADA;560;1;0;0;0.0;0.0;0.0
LASEPTIMALUNA;560;LA SEPTIMA LUNA;560;1;0;0;6.0;0.0;0.0
LASEPTIMALUNA;570;LA SEPTIMA LUNA;570;1;0;0;10.0;0.0;0.0
LASEPTIMALUNA;580;LA SEPTIMA LUNA;580;1;0;0;11.0;0.0;0.0
LASER;544;LASER;544;1;0;0;0.0;0.0;0.0
LASERLUCK;584;LASER LUCK;584;1;0;0;5.0;0.0;0.0
LASERLUCK;600;LASER LUCK;600;1;0;0;10.0;0.0;0.0
LASHEMI;550;LA SHEMI;550;1;0;0;7.0;0.0;0.0
LASHEMI;560;LA SHEMI;560;6;0;1;4.5;0.0;16.7
LASHGARAK;584;LASHGARAK;584;1;0;0;5.0;0.0;0.0
LASHGARAK;610;LASHGARAK;610;1;0;0;5.0;0.0;0.0
LASHGARAK;614;LASHGARAK;614;1;0;0;6.0;0.0;0.0
LASHGARAK;620;LASHGARAK;620;1;0;0;12.0;0.0;0.0
LASHKER;560;LASHKER;560;1;0;0;7.0;0.0;0.0
LASIGUIENTE;560;LA SIGUIENTE;560;5;0;0;9.4;0.0;0.0
LASIGUIENTE;570;LA SIGUIENTE;570;1;0;0;12.0;0.0;0.0
LASKATALL;624;LASKATALL;624;1;0;1;3.0;0.0;100.0
LASKATALL;634;LASKATALL;634;1;0;1;3.0;0.0;100.0
LASKATALL;664;LASKATALL;664;1;0;1;3.0;0.0;100.0
LASOBRINA;600;LA SOBRINA;600;1;0;1;3.0;0.0;100.0
LASONE;570;LA SONE;570;1;0;1;3.0;0.0;100.0
LASPEZIA;564;LA SPEZIA;564;1;1;1;1.0;100.0;100.0
LASTABITLONGER;550;LASTABITLONGER;550;1;0;0;7.0;0.0;0.0
LASTAMERICAN;570;LAST AMERICAN;570;2;1;1;2.5;50.0;50.0
LASTCHANCE;530;LAST CHANCE;530;2;1;2;2.0;50.0;100.0
LASTCHANCE;560;LAST CHANCE;560;1;0;0;8.0;0.0;0.0
LASTCHANCE;564;LAST CHANCE;564;1;0;0;8.0;0.0;0.0
LASTDRAJ;594;LASTDRAJ;594;1;0;0;13.0;0.0;0.0
LASTDRAJ;610;LASTDRAJ;610;1;0;0;7.0;0.0;0.0
LASTEXITTOPARADISE;540;LASTEXITTOPARADISE;540;1;0;0;9.0;0.0;0.0
LASTEXITTOPARADISE;544;LASTEXITTOPARADISE;544;2;0;0;6.5;0.0;0.0
LASTGAMBLE;490;LAST GAMBLE;490;1;0;1;3.0;0.0;100.0
LASTGAMBLE;510;LAST GAMBLE;510;1;0;0;5.0;0.0;0.0
